"lon","lat","time"
-7.4266391,37.2231125,2013-09-25 19:33:53
-7.4264541,37.2230248,2013-09-25 20:03:43
-7.42648,37.2230645,2013-09-25 20:33:50
-7.4264626,37.2230468,2013-09-25 21:04:08
-7.4264649,37.2230468,2013-09-25 21:34:02
-7.4164732,37.2217722,2013-09-25 22:03:54
-7.4164398,37.2220901,2013-09-25 22:34:03
-7.416463,37.2224376,2013-09-25 23:04:01
-7.4164802,37.2226237,2013-09-25 23:34:04
-7.416476,37.2226486,2013-09-26 00:04:38
-7.4165302,37.2230502,2013-09-26 00:34:34
-7.4165634,37.2230684,2013-09-26 01:04:25
-7.4165993,37.2229669,2013-09-26 01:35:01
-7.4242339,37.2255398,2013-09-26 02:04:58
-7.4242303,37.2255639,2013-09-26 02:34:50
-7.4242114,37.2255288,2013-09-26 03:04:45
-7.4242,37.2255689,2013-09-26 03:35:08
-7.4241952,37.2255682,2013-09-26 04:05:02
-7.4242129,37.2255499,2013-09-26 04:34:49
-7.4242008,37.2255658,2013-09-26 05:04:57
-7.424199,37.2255842,2013-09-26 05:34:51
-7.4243332,37.2255745,2013-09-26 06:05:08
-7.4267353,37.2255582,2013-09-26 06:35:24
-7.4266823,37.2255471,2013-09-26 07:05:36
-7.4272074,37.2295817,2013-09-26 07:20:38
-7.4273154,37.229442,2013-09-26 07:35:34
-7.4265977,37.2290141,2013-09-26 07:50:32
-7.4266462,37.22911,2013-09-26 08:05:43
-7.426683,37.2292146,2013-09-26 08:20:39
-7.4266889,37.2292137,2013-09-26 08:35:39
-7.426745,37.2292599,2013-09-26 08:50:31
-7.426766,37.2292822,2013-09-26 09:05:40
-7.4029086,37.1850139,2013-09-26 09:21:05
-7.3950399,37.1835562,2013-09-26 09:36:07
-7.3914309,37.1833795,2013-09-26 09:51:18
-7.392119,37.1835378,2013-09-26 10:06:15
-7.3919774,37.1835574,2013-09-26 10:21:10
-7.3922828,37.1836329,2013-09-26 10:36:05
-7.3922671,37.1836574,2013-09-26 10:51:03
-7.3923102,37.1836651,2013-09-26 11:05:57
-7.3926277,37.1842173,2013-09-26 11:21:01
-7.392759,37.1836898,2013-09-26 11:36:36
-7.3927894,37.1836867,2013-09-26 11:51:33
-7.3911699,37.1839879,2013-09-26 12:07:33
-7.4003395,37.1861506,2013-09-26 12:22:29
-7.4043593,37.1867526,2013-09-26 12:37:25
-7.4042462,37.1867677,2013-09-26 12:52:21
-7.4018259,37.1840745,2013-09-26 13:07:32
-7.4021022,37.1835822,2013-09-26 13:22:30
-7.4021455,37.1834145,2013-09-26 13:37:27
-7.4021392,37.1837169,2013-09-26 13:52:21
-7.397575,37.1851902,2013-09-26 14:07:16
-7.398185,37.1856365,2013-09-26 14:22:16
-7.4042918,37.1873707,2013-09-26 14:37:10
-7.4040045,37.1875258,2013-09-26 14:52:22
-7.4045744,37.1878663,2013-09-26 15:07:30
-7.4042562,37.1876472,2013-09-26 15:22:58
-7.4042265,37.1874925,2013-09-26 15:37:56
-7.4042231,37.18745,2013-09-26 15:52:51
-7.4044567,37.1874422,2013-09-26 16:07:50
-7.4045197,37.1874093,2013-09-26 16:22:59
-7.4046833,37.1875238,2013-09-26 16:46:22
-7.4044076,37.1874962,2013-09-26 17:01:34
-7.4261962,37.2249486,2013-09-26 17:16:39
-7.4262601,37.2248783,2013-09-26 17:31:32
-7.4262844,37.2248953,2013-09-26 17:46:28
-7.4261651,37.2249356,2013-09-26 18:02:08
-7.4261383,37.2248468,2013-09-26 18:32:03
-7.431061,37.2207577,2013-09-26 19:01:53
-7.4310983,37.2206775,2013-09-26 19:31:47
-7.4311181,37.2206421,2013-09-26 20:01:55
-7.4311069,37.2206736,2013-09-26 20:32:05
-7.4310434,37.2206707,2013-09-26 21:01:53
-7.4310723,37.2206661,2013-09-26 21:32:00
-7.4311066,37.2206041,2013-09-26 22:01:53
-7.4310822,37.2206102,2013-09-26 22:31:45
-7.4165837,37.2225534,2013-09-26 23:01:55
-7.4166501,37.2225989,2013-09-26 23:31:48
-7.417029,37.212767,2013-09-27 00:02:08
-7.4170771,37.2126354,2013-09-27 00:32:00
-7.417104,37.2126481,2013-09-27 01:02:09
-7.4171525,37.2126444,2013-09-27 01:32:04
-7.4172018,37.2126703,2013-09-27 02:01:51
-7.4175819,37.2124715,2013-09-27 02:32:02
-7.4176248,37.2122597,2013-09-27 03:02:08
-7.4173776,37.2121123,2013-09-27 03:31:59
-7.4173662,37.2119901,2013-09-27 04:02:39
-7.4242527,37.2255356,2013-09-27 04:32:30
-7.4242758,37.2255642,2013-09-27 05:02:23
-7.4242512,37.2255356,2013-09-27 05:32:36
-7.4266008,37.2231244,2013-09-27 06:02:49
-7.42649,37.22363,2013-09-27 06:32:49
-7.4269071,37.2292777,2013-09-27 07:02:51
-7.4269345,37.229274,2013-09-27 07:24:32
-7.4268763,37.2291293,2013-09-27 07:39:25
-7.4271971,37.2289835,2013-09-27 07:54:22
-7.4272205,37.2290065,2013-09-27 08:09:56
-7.4272193,37.22899,2013-09-27 08:25:00
-7.4271971,37.2290015,2013-09-27 08:39:57
-7.4272126,37.2290117,2013-09-27 08:55:13
-7.4271756,37.2289865,2013-09-27 09:10:39
-7.4268565,37.2290706,2013-09-27 09:25:33
-7.4268879,37.2290813,2013-09-27 09:40:28
-7.4268845,37.2291059,2013-09-27 09:55:24
-7.4269388,37.2290662,2013-09-27 10:10:21
-7.4275224,37.2284309,2013-09-27 10:25:16
-7.4277834,37.2284435,2013-09-27 10:40:30
-7.427901,37.2284831,2013-09-27 10:55:26
-7.4280866,37.2284911,2013-09-27 11:10:21
-7.4281762,37.2285092,2013-09-27 11:25:22
-7.4282144,37.2286166,2013-09-27 11:40:32
-7.4254927,37.2243361,2013-09-27 11:55:48
-7.4258794,37.2260445,2013-09-27 12:26:32
-7.4254668,37.2257783,2013-09-27 12:56:28
-7.4191923,37.2331756,2013-09-27 13:13:16
-7.4190262,37.2327161,2013-09-27 13:28:12
-7.4191732,37.2330311,2013-09-27 13:43:06
-7.4191281,37.2329461,2013-09-27 13:58:19
-7.4189179,37.2324278,2013-09-27 14:13:14
-7.4187643,37.2319615,2013-09-27 14:43:09
-7.4186431,37.2319911,2013-09-27 14:58:19
-7.4193042,37.2336345,2013-09-27 15:13:39
-7.4195467,37.234183,2013-09-27 15:28:58
-7.419873,37.2349508,2013-09-27 15:43:54
-7.4208244,37.2314259,2013-09-27 16:05:25
-7.4309617,37.2209705,2013-09-27 16:20:25
-7.4336478,37.222459,2013-09-27 16:45:17
-7.4426018,37.2327487,2013-09-27 17:06:17
-7.4371969,37.2255982,2013-09-27 17:21:15
-7.4372219,37.225615,2013-09-27 17:36:09
-7.4372857,37.2255924,2013-09-27 17:51:17
-7.4372469,37.2255299,2013-09-27 18:06:48
-7.4371918,37.2255299,2013-09-27 18:36:53
-7.4352716,37.2248471,2013-09-27 19:07:10
-7.4352624,37.2248757,2013-09-27 19:36:56
-7.4353492,37.2249882,2013-09-27 20:06:51
-7.4352196,37.2249069,2013-09-27 20:37:26
-7.4352064,37.2248655,2013-09-27 21:07:20
-7.4352746,37.2248338,2013-09-27 21:37:16
-7.4352653,37.2248564,2013-09-27 22:07:38
-7.4353336,37.2248271,2013-09-27 22:37:26
-7.4352968,37.2248757,2013-09-27 23:07:23
-7.4353077,37.2248579,2013-09-27 23:37:11
-7.4352784,37.2248661,2013-09-28 00:07:20
-7.4353312,37.2248511,2013-09-28 00:37:09
-7.4312833,37.2208503,2013-09-28 01:07:15
-7.4309787,37.2209096,2013-09-28 01:37:56
-7.4310104,37.220901,2013-09-28 02:08:00
-7.4310844,37.2206956,2013-09-28 02:38:00
-7.4310144,37.2207538,2013-09-28 03:08:38
-7.4309586,37.2209127,2013-09-28 03:38:45
-7.4309774,37.2208984,2013-09-28 04:08:38
-7.4309775,37.2208734,2013-09-28 04:38:45
-7.4309709,37.2208857,2013-09-28 05:08:41
-7.430968,37.2208755,2013-09-28 05:38:31
-7.4309482,37.2209026,2013-09-28 06:08:38
-7.4312163,37.2305607,2013-09-28 06:38:44
-7.4261486,37.2248204,2013-09-28 07:08:45
-7.4272957,37.2291168,2013-09-28 07:38:44
-7.426562,37.2287272,2013-09-28 08:08:55
-7.4262354,37.2285541,2013-09-28 08:38:59
-7.4264851,37.2288125,2013-09-28 09:09:02
-7.4297936,37.2298756,2013-09-28 09:39:38
-7.4299103,37.2298025,2013-09-28 10:09:53
-7.429931,37.2298397,2013-09-28 10:39:56
-7.4276327,37.2291542,2013-09-28 11:09:54
-7.4299205,37.2297366,2013-09-28 11:40:33
-7.4280715,37.2293985,2013-09-28 12:10:54
-7.4281506,37.2291391,2013-09-28 12:40:50
-7.429261,37.2304296,2013-09-28 13:10:57
-7.4297197,37.2288305,2013-09-28 13:40:49
-7.4267983,37.2289911,2013-09-28 14:11:08
-7.4271692,37.2289301,2013-09-28 14:41:20
-7.4295825,37.2283012,2013-09-28 15:11:12
-7.4273034,37.2284412,2013-09-28 15:41:16
-7.4274402,37.2284576,2013-09-28 16:11:38
-7.4278416,37.2285082,2013-09-28 16:42:09
-7.4301247,37.2291565,2013-09-28 17:12:00
-7.4297658,37.2286458,2013-09-28 17:41:51
-7.427986,37.2284708,2013-09-28 18:12:00
-7.4309877,37.2208529,2013-09-28 18:41:54
-7.4308253,37.220868,2013-09-28 19:11:54
-7.4304354,37.2208098,2013-09-28 19:42:25
-7.4310399,37.2208611,2013-09-28 20:12:38
-7.4310398,37.22083,2013-09-28 20:42:38
-7.4309973,37.2208932,2013-09-28 21:12:46
-7.4310002,37.2208713,2013-09-28 21:42:40
-7.4309774,37.220909,2013-09-28 22:12:30
-7.4310592,37.2206366,2013-09-28 22:42:24
-7.4311275,37.2207047,2013-09-28 23:12:32
-7.431126,37.2206471,2013-09-28 23:42:38
-7.4311291,37.2206593,2013-09-29 00:13:02
-7.4311156,37.2206698,2013-09-29 00:43:09
-7.4311017,37.2206693,2013-09-29 01:13:00
-7.4309825,37.2209089,2013-09-29 01:42:54
-7.430961,37.2209188,2013-09-29 02:13:03
-7.4167262,37.2234672,2013-09-29 02:43:06
-7.416706,37.2234325,2013-09-29 03:12:59
-7.4167925,37.2236918,2013-09-29 03:42:52
-7.4310608,37.220882,2013-09-29 04:13:03
-7.4310571,37.2208799,2013-09-29 04:42:54
-7.4310289,37.2208481,2013-09-29 05:12:58
-7.4310031,37.2208631,2013-09-29 05:43:38
-7.4311559,37.2206539,2013-09-29 06:13:34
-7.4311116,37.2209466,2013-09-29 06:43:33
-7.4297068,37.2289211,2013-09-29 07:13:50
-7.4300714,37.2292868,2013-09-29 07:43:39
-7.4279648,37.2290516,2013-09-29 08:14:02
-7.4279515,37.2290394,2013-09-29 08:44:08
-7.4281863,37.2291076,2013-09-29 09:14:19
-7.4298905,37.2297726,2013-09-29 09:44:12
-7.4278719,37.2290197,2013-09-29 10:14:05
-7.4279898,37.2290474,2013-09-29 10:44:11
-7.428174,37.2291376,2013-09-29 11:14:32
-7.4281838,37.2290853,2013-09-29 11:44:24
-7.4279654,37.2294946,2013-09-29 12:14:31
-7.4270621,37.2283668,2013-09-29 12:44:34
-7.4272174,37.2283964,2013-09-29 13:14:31
-7.4272003,37.2283255,2013-09-29 13:44:39
-7.427485,37.2284098,2013-09-29 14:15:02
-7.4279508,37.2284863,2013-09-29 14:44:56
-7.4279877,37.2294747,2013-09-29 15:14:47
-7.4297797,37.2292924,2013-09-29 15:44:58
-7.4274732,37.2293013,2013-09-29 16:14:47
-7.4289568,37.2306088,2013-09-29 16:45:08
-7.4298231,37.229019,2013-09-29 17:15:29
-7.4296063,37.2279792,2013-09-29 17:45:36
-7.4296005,37.227905,2013-09-29 18:15:43
-7.4294148,37.2273887,2013-09-29 18:46:09
-7.4310304,37.2208744,2013-09-29 19:16:07
-7.4310119,37.2208722,2013-09-29 19:46:26
-7.431008,37.2208949,2013-09-29 20:17:08
-7.4310183,37.2208379,2013-09-29 20:47:00
-7.431013,37.2208603,2013-09-29 21:16:52
-7.4310192,37.2208925,2013-09-29 21:46:47
-7.4310252,37.2207979,2013-09-29 22:16:55
-7.4310466,37.2208071,2013-09-29 22:46:50
-7.4310493,37.2209887,2013-09-29 23:16:56
-7.4311949,37.220692,2013-09-29 23:47:02
-7.4311163,37.2206383,2013-09-30 00:17:08
-7.4310088,37.2207999,2013-09-30 00:46:59
-7.4310006,37.2208329,2013-09-30 01:17:06
-7.4311238,37.2206366,2013-09-30 01:47:00
-7.4309898,37.2209005,2013-09-30 02:16:52
-7.4309624,37.2208619,2013-09-30 02:46:45
-7.4310205,37.2207913,2013-09-30 03:16:58
-7.4310229,37.2207968,2013-09-30 03:47:26
-7.4310081,37.2207879,2013-09-30 04:17:38
-7.4309986,37.2207887,2013-09-30 04:47:52
-7.4310824,37.2208086,2013-09-30 05:18:08
-7.4311104,37.2206966,2013-09-30 05:48:18
-7.4310687,37.2206707,2013-09-30 06:19:09
-7.4307647,37.2206998,2013-09-30 06:49:04
-7.4296761,37.2292426,2013-09-30 07:18:56
-7.4281038,37.2289759,2013-09-30 07:49:03
-7.430091,37.2294814,2013-09-30 08:18:55
-7.4281615,37.2291555,2013-09-30 08:48:49
-7.4281307,37.2293219,2013-09-30 09:18:58
-7.4280163,37.2294562,2013-09-30 09:49:48
-7.42825,37.2294956,2013-09-30 10:19:48
-7.4276982,37.2292649,2013-09-30 10:49:39
-7.427979,37.2294848,2013-09-30 11:20:08
-7.4281828,37.229213,2013-09-30 11:50:09
-7.42814,37.229105,2013-09-30 12:20:27
-7.4281745,37.2285261,2013-09-30 12:50:37
-7.4298956,37.2297545,2013-09-30 13:20:29
-7.4306377,37.2294544,2013-09-30 13:50:23
-7.4278209,37.2285681,2013-09-30 14:20:13
-7.4206621,37.2316991,2013-09-30 14:50:22
-7.4240181,37.2295505,2013-09-30 15:20:35
-7.4278856,37.229232,2013-09-30 15:50:21
-7.427971,37.2286712,2013-09-30 16:21:03
-7.4301194,37.2254435,2013-09-30 16:50:51
-7.4275923,37.2284279,2013-09-30 17:20:43
-7.4305904,37.2250381,2013-09-30 17:50:52
-7.4308348,37.2244753,2013-09-30 18:20:55
-7.4310634,37.2241638,2013-09-30 18:51:05
-7.4313124,37.223992,2013-09-30 19:21:15
-7.431283,37.223983,2013-09-30 19:51:09
-7.4313515,37.2240001,2013-09-30 20:20:59
-7.4309611,37.2208804,2013-09-30 20:50:50
-7.4309466,37.2209031,2013-09-30 21:21:03
-7.4310426,37.2207017,2013-09-30 21:51:09
-7.4311774,37.2206966,2013-09-30 22:21:01
-7.431059,37.2208473,2013-09-30 22:51:06
-7.4310792,37.2208461,2013-09-30 23:21:01
-7.4310853,37.2208089,2013-09-30 23:50:53
-7.4310009,37.2208043,2013-10-01 00:21:33
-7.4310231,37.2208347,2013-10-01 00:51:21
-7.4309897,37.2208773,2013-10-01 01:21:13
-7.4310262,37.2207898,2013-10-01 01:51:05
-7.4310356,37.2208018,2013-10-01 02:21:12
-7.4309513,37.2207883,2013-10-01 02:51:11
-7.4310052,37.2208124,2013-10-01 03:21:38
-7.431026,37.2208,2013-10-01 03:51:55
-7.4310179,37.2207356,2013-10-01 04:21:43
-7.4343829,37.2244435,2013-10-01 04:51:35
-7.4343845,37.2244459,2013-10-01 05:21:44
-7.4340857,37.2245067,2013-10-01 05:52:09
-7.4340247,37.2245089,2013-10-01 06:21:59
-7.4348232,37.2243712,2013-10-01 06:52:02
-7.4294397,37.2289776,2013-10-01 07:22:27
-7.4309222,37.2244227,2013-10-01 07:52:50
-7.4324676,37.2239017,2013-10-01 08:23:32
-7.4279212,37.2290331,2013-10-01 08:54:05
-7.426893,37.2291275,2013-10-01 09:24:05
-7.4268697,37.2291494,2013-10-01 09:53:58
-7.4275862,37.228463,2013-10-01 10:24:10
-7.4279643,37.2285268,2013-10-01 10:53:56
-7.4281387,37.2285386,2013-10-01 11:23:59
-7.427726,37.2284629,2013-10-01 11:54:38
-7.4281295,37.2285129,2013-10-01 12:24:35
-7.4268206,37.2290908,2013-10-01 12:54:28
-7.4272299,37.2289906,2013-10-01 13:24:20
-7.4272803,37.2289817,2013-10-01 13:54:30
-7.4272344,37.2290009,2013-10-01 14:24:38
-7.4273264,37.2289509,2013-10-01 14:54:27
-7.4272449,37.2288879,2013-10-01 15:24:34
-7.4324424,37.223895,2013-10-01 15:54:28
-7.4328558,37.2241779,2013-10-01 16:24:21
-7.4329907,37.2242746,2013-10-01 16:54:28
-7.432871,37.2238861,2013-10-01 17:24:18
-7.4332261,37.2241328,2013-10-01 17:54:38
-7.4331598,37.224089,2013-10-01 18:24:34
-7.4335225,37.2243462,2013-10-01 18:54:41
-7.4309958,37.2208286,2013-10-01 19:24:37
-7.4310064,37.2209061,2013-10-01 19:54:38
-7.4309569,37.2208942,2013-10-01 20:25:08
-7.4309608,37.220887,2013-10-01 20:55:14
-7.4309958,37.2208871,2013-10-01 21:25:07
-7.4309928,37.2208123,2013-10-01 21:55:12
-7.4310105,37.2208061,2013-10-01 22:25:09
-7.4310073,37.22082,2013-10-01 22:54:59
-7.4310286,37.220826,2013-10-01 23:25:07
-7.4311152,37.2208698,2013-10-01 23:55:02
-7.4309429,37.2209134,2013-10-02 00:25:32
-7.4309479,37.2209474,2013-10-02 00:55:30
-7.430917,37.2209929,2013-10-02 01:25:56
-7.430946,37.22086,2013-10-02 01:56:09
-7.4310324,37.2208668,2013-10-02 02:26:06
-7.4309813,37.2208959,2013-10-02 02:56:17
-7.4309559,37.2209484,2013-10-02 03:26:07
-7.4309274,37.2209728,2013-10-02 03:56:01
-7.4327228,37.2253575,2013-10-02 04:26:38
-7.4328254,37.2241943,2013-10-02 04:56:30
-7.432726,37.224153,2013-10-02 05:26:21
-7.4335692,37.2243069,2013-10-02 05:56:38
-7.4339107,37.2244985,2013-10-02 06:26:54
-7.4335171,37.2243661,2013-10-02 06:56:52
-7.4333239,37.224202,2013-10-02 07:26:52
-7.4331368,37.2240261,2013-10-02 07:57:07
-7.426991,37.2291896,2013-10-02 08:27:38
-7.4279638,37.2294838,2013-10-02 08:57:45
-7.427498,37.2289572,2013-10-02 09:28:05
-7.4273075,37.2289121,2013-10-02 09:58:38
-7.4275237,37.2284813,2013-10-02 10:28:32
-7.4275887,37.22848,2013-10-02 10:59:07
-7.4276987,37.2284692,2013-10-02 11:29:02
-7.4276089,37.2284245,2013-10-02 11:58:52
-7.4276343,37.2284269,2013-10-02 12:29:08
-7.4276364,37.2284237,2013-10-02 12:59:22
-7.4272811,37.2289009,2013-10-02 13:29:13
-7.427504,37.2284763,2013-10-02 13:59:06
-7.4277123,37.2284734,2013-10-02 14:29:13
-7.4276416,37.2284779,2013-10-02 14:59:17
-7.4271145,37.2284024,2013-10-02 15:29:24
-7.427208,37.2283626,2013-10-02 16:00:09
-7.4325423,37.2240055,2013-10-02 16:30:02
-7.4325928,37.2240168,2013-10-02 16:59:52
-7.4334234,37.2242768,2013-10-02 17:29:46
-7.4331488,37.2240355,2013-10-02 17:59:56
-7.4333492,37.2242072,2013-10-02 18:29:48
-7.4329117,37.2240499,2013-10-02 18:59:38
-7.4329007,37.2241645,2013-10-02 19:29:43
-7.4310372,37.2209284,2013-10-02 19:59:47
-7.4309856,37.2208768,2013-10-02 20:30:08
-7.4310291,37.2206964,2013-10-02 21:00:22
-7.4311684,37.2205483,2013-10-02 21:30:16
-7.4311244,37.2205924,2013-10-02 22:00:08
-7.4310308,37.2208149,2013-10-02 22:30:01
-7.430984,37.2206733,2013-10-02 23:00:23
-7.4311853,37.2207121,2013-10-02 23:30:20
-7.4310838,37.2206579,2013-10-03 00:00:38
-7.4310812,37.2206621,2013-10-03 00:30:46
-7.4311058,37.220638,2013-10-03 01:00:38
-7.4311013,37.2206223,2013-10-03 01:30:28
-7.4310896,37.2206552,2013-10-03 02:00:38
-7.4311181,37.2206566,2013-10-03 02:30:29
-7.4310412,37.2207968,2013-10-03 03:00:23
-7.4309982,37.2207996,2013-10-03 03:31:00
-7.4310064,37.2208004,2013-10-03 04:00:51
-7.4309683,37.2207596,2013-10-03 04:30:44
-7.4326221,37.2240231,2013-10-03 05:00:40
-7.4315683,37.2238732,2013-10-03 05:31:08
-7.430873,37.2244279,2013-10-03 06:01:38
-7.4308684,37.2244245,2013-10-03 06:32:06
-7.4318755,37.2235967,2013-10-03 07:02:11
-7.4319421,37.2236208,2013-10-03 07:32:04
-7.4325754,37.2236975,2013-10-03 08:02:00
-7.4266541,37.2287937,2013-10-03 08:32:14
-7.4267498,37.229006,2013-10-03 09:02:31
-7.4269409,37.2288989,2013-10-03 09:32:38
-7.4268847,37.228507,2013-10-03 10:02:28
-7.4269761,37.2284275,2013-10-03 10:32:43
-7.4274929,37.2284481,2013-10-03 11:02:58
-7.4277504,37.2284829,2013-10-03 11:33:18
-7.4280214,37.22852,2013-10-03 12:03:40
-7.4268659,37.2283311,2013-10-03 12:33:52
-7.4269825,37.2290276,2013-10-03 13:03:45
-7.4272641,37.2289845,2013-10-03 13:34:06
-7.4272756,37.2289957,2013-10-03 14:04:02
-7.427411,37.2285149,2013-10-03 14:33:58
-7.4271587,37.2284506,2013-10-03 15:04:29
-7.4270509,37.2283929,2013-10-03 15:34:23
-7.4277061,37.2284804,2013-10-03 16:04:39
-7.4280411,37.2285071,2013-10-03 16:34:38
-7.4322292,37.2237983,2013-10-03 17:04:48
-7.4326798,37.2240237,2013-10-03 17:34:41
-7.4351688,37.2239272,2013-10-03 18:04:30
-7.4345244,37.2243963,2013-10-03 18:35:08
-7.4348524,37.2242639,2013-10-03 19:05:04
-7.4309818,37.2209387,2013-10-03 19:34:55
-7.4309741,37.220967,2013-10-03 20:05:04
-7.4309558,37.2209409,2013-10-03 20:34:53
-7.4309519,37.2209388,2013-10-03 21:04:51
-7.4308569,37.2208912,2013-10-03 21:34:54
-7.4309788,37.2209328,2013-10-03 22:05:32
-7.4309956,37.2209253,2013-10-03 22:35:36
-7.4310171,37.2208929,2013-10-03 23:05:38
-7.4310585,37.2209081,2013-10-03 23:35:41
-7.4310575,37.2208924,2013-10-04 00:05:31
-7.4310328,37.2208973,2013-10-04 00:35:28
-7.4310136,37.22089,2013-10-04 01:06:03
-7.4309707,37.2208816,2013-10-04 01:35:56
-7.4309771,37.2208842,2013-10-04 02:05:50
-7.4309085,37.2208877,2013-10-04 02:35:54
-7.4309808,37.2209106,2013-10-04 03:05:50
-7.4309484,37.2209112,2013-10-04 03:36:08
-7.4309525,37.2208719,2013-10-04 04:06:02
-7.4309319,37.2208553,2013-10-04 04:36:13
-7.4308263,37.220957,2013-10-04 05:06:02
-7.4273715,37.2290659,2013-10-15 11:04:55
-7.4273173,37.2291695,2013-10-15 11:35:23
-7.4273544,37.2291354,2013-10-15 12:05:31
-7.4273094,37.22903,2013-10-15 12:35:58
-7.42696,37.2284124,2013-10-15 13:06:05
-7.4269764,37.2284317,2013-10-15 13:35:58
-7.4280662,37.2286917,2013-10-15 14:06:10
-7.4271972,37.2288382,2013-10-15 14:35:57
-7.4272608,37.2287025,2013-10-15 15:06:05
-7.4273861,37.2283015,2013-10-15 15:36:02
-7.4273172,37.2288175,2013-10-15 16:06:06
-7.4272866,37.2287379,2013-10-15 16:36:13
-7.4321531,37.2215147,2013-10-15 17:06:07
-7.4328042,37.2213985,2013-10-15 17:35:56
-7.4337031,37.2211161,2013-10-15 18:06:06
-7.4349682,37.2228826,2013-10-15 18:36:13
-7.4351864,37.2233049,2013-10-15 19:06:05
-7.4353585,37.2218373,2013-10-15 19:36:08
-7.4357113,37.2218272,2013-10-15 20:06:48
-7.4353098,37.222132,2013-10-15 20:37:06
-7.4349835,37.222841,2013-10-15 21:07:39
-7.4348844,37.2231891,2013-10-15 21:37:44
-7.434908,37.2232155,2013-10-15 22:07:37
-7.4354733,37.222064,2013-10-15 22:37:28
-7.4353944,37.2222082,2013-10-15 23:07:36
-7.4353165,37.2225227,2013-10-15 23:37:33
-7.435331,37.2225161,2013-10-16 00:08:02
-7.435457,37.2218145,2013-10-16 00:38:16
-7.4252568,37.2245414,2013-10-16 01:08:12
-7.424199,37.2255854,2013-10-16 01:38:02
-7.4353118,37.2225473,2013-10-16 02:07:54
-7.4352127,37.2231821,2013-10-16 02:38:32
-7.4354044,37.2218567,2013-10-16 03:08:26
-7.4354285,37.2218581,2013-10-16 03:38:17
-7.435374,37.221944,2013-10-16 04:08:38
-7.435372,37.2219278,2013-10-16 04:38:33
-7.4353861,37.2218583,2013-10-16 05:08:27
-7.4354235,37.2219147,2013-10-16 05:39:06
-7.4334131,37.2242998,2013-10-16 06:08:54
-7.4266176,37.2234531,2013-10-16 06:38:47
-7.426028,37.2263262,2013-10-16 07:08:41
-7.4260914,37.2265669,2013-10-16 07:38:55
-7.4259928,37.2266777,2013-10-16 08:09:57
-7.4258731,37.2264776,2013-10-16 08:40:09
-7.426153,37.2268083,2013-10-16 09:10:13
-7.4278781,37.229376,2013-10-16 09:40:03
-7.4271316,37.2286619,2013-10-16 10:09:59
-7.4269054,37.2284982,2013-10-16 10:40:39
-7.426879,37.2284468,2013-10-16 11:10:27
-7.426966,37.2284482,2013-10-16 11:40:26
-7.4272723,37.2289264,2013-10-16 12:11:00
-7.4272204,37.2289563,2013-10-16 12:41:05
-7.4273266,37.2290687,2013-10-16 13:11:00
-7.4273128,37.2290937,2013-10-16 13:40:51
-7.4272836,37.2291016,2013-10-16 14:11:03
-7.427048,37.2292425,2013-10-16 14:41:06
-7.42733,37.2289691,2013-10-16 15:10:58
-7.4278902,37.2293893,2013-10-16 15:41:10
-7.4279081,37.2294165,2013-10-16 16:11:24
-7.4332259,37.2215239,2013-10-16 16:41:23
-7.4330613,37.2215143,2013-10-16 17:11:32
-7.4333648,37.2211878,2013-10-16 17:41:25
-7.4345383,37.2210435,2013-10-16 18:11:38
-7.4344335,37.2210866,2013-10-16 18:41:37
-7.4354781,37.2219428,2013-10-16 19:12:09
-7.4352462,37.2228164,2013-10-16 19:42:11
-7.4352117,37.2229199,2013-10-16 20:12:03
-7.435232,37.2231737,2013-10-16 20:42:49
-7.4354019,37.2230211,2013-10-16 21:12:49
-7.4352914,37.2232268,2013-10-16 21:43:09
-7.4352407,37.2233837,2013-10-16 22:13:22
-7.4352487,37.2233171,2013-10-16 22:43:11
-7.4348285,37.2231783,2013-10-16 23:13:10
-7.4347797,37.2231093,2013-10-16 23:43:44
-7.4349025,37.2231641,2013-10-17 00:14:08
-7.4349328,37.223245,2013-10-17 00:44:00
-7.4354244,37.2217919,2013-10-17 01:13:53
-7.4354552,37.2218004,2013-10-17 01:43:58
-7.43539,37.221795,2013-10-17 02:14:05
-7.4351237,37.2218947,2013-10-17 02:44:01
-7.4351301,37.2219765,2013-10-17 03:14:11
-7.4354087,37.2218991,2013-10-17 03:43:59
-7.4354073,37.2220586,2013-10-17 04:14:02
-7.4354026,37.221899,2013-10-17 04:44:39
-7.4353955,37.2219005,2013-10-17 05:14:36
-7.4354084,37.2219298,2013-10-17 05:44:32
-7.4354001,37.222289,2013-10-17 06:14:24
-7.4260251,37.2262421,2013-10-17 06:44:31
-7.4261091,37.2266098,2013-10-17 07:14:39
-7.4271017,37.2292309,2013-10-17 07:44:27
-7.4276136,37.2296659,2013-10-17 08:15:19
-7.4279277,37.2293782,2013-10-17 08:45:26
-7.4277964,37.2295286,2013-10-17 09:15:27
-7.4280669,37.2296164,2013-10-17 09:46:00
-7.4278047,37.2294231,2013-10-17 10:16:08
-7.4276925,37.2285416,2013-10-17 10:46:32
-7.4281271,37.2284491,2013-10-17 11:16:43
-7.4281785,37.2283916,2013-10-17 11:46:45
-7.4272831,37.2289874,2013-10-17 12:17:09
-7.4273007,37.2290085,2013-10-17 12:47:06
-7.4272448,37.2290249,2013-10-17 13:17:13
